,itemcode,date,close_val,change_val,change_rate,acc_quant,acc_amount,log_change_rate,lunage
401,KOSDAQ,20100806,47847,200.0,0.42,538468,1335753,0.4189,25.7
402,KOSDAQ,20100809,48387,540.0,1.13,486542,1335534,1.1223,28.7
403,KOSDAQ,20100810,48216,-171.0,-0.35,545141,1594691,-0.354,0.4
404,KOSDAQ,20100811,47514,-702.0,-1.46,600199,1758617,-1.4667,1.4
405,KOSDAQ,20100812,47098,-416.0,-0.88,555621,1584304,-0.8794,2.4
406,KOSDAQ,20100813,47717,619.0,1.31,501774,1370233,1.3057,3.4
407,KOSDAQ,20100816,47608,-109.0,-0.23,492009,1340744,-0.2287,6.4
408,KOSDAQ,20100817,47765,157.0,0.33,557650,1666167,0.3292,7.4
409,KOSDAQ,20100818,47833,68.0,0.14,467600,1429631,0.1423,8.4
410,KOSDAQ,20100819,48077,244.0,0.51,513063,1531855,0.5088,9.4
411,KOSDAQ,20100820,48038,-39.0,-0.08,478710,1410335,-0.0812,10.4
412,KOSDAQ,20100823,47714,-324.0,-0.67,481573,1567668,-0.6768,13.4
413,KOSDAQ,20100824,47497,-217.0,-0.45,533732,1649812,-0.4558,14.4
414,KOSDAQ,20100825,46781,-716.0,-1.51,479218,1524290,-1.5189,15.4
415,KOSDAQ,20100826,46453,-328.0,-0.7,544339,1607049,-0.7036,16.4
416,KOSDAQ,20100827,46152,-301.0,-0.65,477936,1396148,-0.6501,17.4
417,KOSDAQ,20100830,46609,457.0,0.99,524633,1267526,0.9853,20.4
418,KOSDAQ,20100831,46471,-138.0,-0.3,509746,1280769,-0.2965,21.4
419,KOSDAQ,20100901,46975,504.0,1.08,556953,1452850,1.0787,22.4
420,KOSDAQ,20100902,47300,325.0,0.69,528767,1394133,0.6895,23.4
421,KOSDAQ,20100903,47830,530.0,1.12,589934,1497982,1.1143,24.4
422,KOSDAQ,20100906,48282,452.0,0.95,502480,1503260,0.9406,27.4
423,KOSDAQ,20100907,48020,-262.0,-0.54,695176,1607782,-0.5441,28.4
424,KOSDAQ,20100908,47860,-160.0,-0.33,567027,1451040,-0.3338,0.1
425,KOSDAQ,20100909,48186,326.0,0.68,537282,1559458,0.6788,1.1
426,KOSDAQ,20100910,48448,262.0,0.54,472932,1557953,0.5423,2.1
427,KOSDAQ,20100913,48349,-99.0,-0.2,472121,1405503,-0.2046,5.1
428,KOSDAQ,20100914,48179,-170.0,-0.35,521434,1591778,-0.3522,6.1
429,KOSDAQ,20100915,48128,-51.0,-0.11,514825,1615082,-0.1059,7.1
430,KOSDAQ,20100916,48062,-66.0,-0.14,509051,1341471,-0.1372,8.1
431,KOSDAQ,20100917,48325,263.0,0.55,577433,1537143,0.5457,9.1
432,KOSDAQ,20100920,48383,58.0,0.12,395382,1123968,0.1199,12.1
433,KOSDAQ,20100924,48515,132.0,0.27,371360,1116670,0.2725,16.1
434,KOSDAQ,20100927,48629,114.0,0.23,397361,1359966,0.2347,19.1
435,KOSDAQ,20100928,48774,145.0,0.3,515694,1531702,0.2977,20.1
436,KOSDAQ,20100929,48961,187.0,0.38,450039,1565901,0.3827,21.1
437,KOSDAQ,20100930,49275,314.0,0.64,463911,1517289,0.6393,22.1
438,KOSDAQ,20101001,49506,231.0,0.47,478546,1458737,0.4677,23.1
439,KOSDAQ,20101004,49378,-128.0,-0.26,492563,1451832,-0.2589,26.1
440,KOSDAQ,20101005,49355,-23.0,-0.05,430399,1358803,-0.0466,27.1
441,KOSDAQ,20101006,49733,378.0,0.77,467234,1546441,0.763,28.1
442,KOSDAQ,20101007,49614,-119.0,-0.24,489045,1590016,-0.2396,29.1
443,KOSDAQ,20101008,49708,94.0,0.19,406164,1430049,0.1893,0.7
444,KOSDAQ,20101011,49680,-28.0,-0.06,409990,1371170,-0.0563,3.7
445,KOSDAQ,20101012,49408,-272.0,-0.55,458061,1458699,-0.549,4.7
446,KOSDAQ,20101013,49912,504.0,1.02,491920,1673319,1.0149,5.7
447,KOSDAQ,20101014,50459,547.0,1.1,431143,1680459,1.09,6.7
448,KOSDAQ,20101015,50959,500.0,0.99,423546,1730771,0.986,7.7
449,KOSDAQ,20101018,51619,660.0,1.3,485811,2165154,1.2868,10.7
450,KOSDAQ,20101019,51459,-160.0,-0.31,461254,1993255,-0.3104,11.7
451,KOSDAQ,20101020,52021,562.0,1.09,447924,1917915,1.0862,12.7
452,KOSDAQ,20101021,52266,245.0,0.47,510129,2112337,0.4699,13.7
453,KOSDAQ,20101022,52312,46.0,0.09,519688,1995332,0.088,14.7
454,KOSDAQ,20101025,52586,274.0,0.52,469745,1805624,0.5224,17.7
455,KOSDAQ,20101026,52664,78.0,0.15,545420,2003714,0.1482,18.7
456,KOSDAQ,20101027,52859,195.0,0.37,575462,2160183,0.3696,19.7
457,KOSDAQ,20101028,52736,-123.0,-0.23,539200,1996251,-0.233,20.7
458,KOSDAQ,20101029,52645,-91.0,-0.17,458743,1856707,-0.1727,21.7
459,KOSDAQ,20101101,52798,153.0,0.29,482659,1865998,0.2902,24.7
460,KOSDAQ,20101102,52393,-405.0,-0.77,527207,1982767,-0.77,25.7
461,KOSDAQ,20101103,52589,196.0,0.37,532428,1995894,0.3734,26.7
462,KOSDAQ,20101104,53153,564.0,1.07,570375,2251619,1.0668,27.7
463,KOSDAQ,20101105,52866,-287.0,-0.54,557880,2040601,-0.5414,28.7
464,KOSDAQ,20101108,52847,-19.0,-0.04,538658,1612155,-0.0359,2.3
465,KOSDAQ,20101109,52693,-154.0,-0.29,460814,1722888,-0.2918,3.3
466,KOSDAQ,20101110,52827,134.0,0.25,484026,1657980,0.254,4.3
467,KOSDAQ,20101111,52405,-422.0,-0.8,558739,1667471,-0.802,5.3
468,KOSDAQ,20101112,50935,-1470.0,-2.81,659494,2146340,-2.8452,6.3
469,KOSDAQ,20101115,50483,-452.0,-0.89,540706,1456249,-0.8914,9.3
470,KOSDAQ,20101116,50304,-179.0,-0.35,554962,1429822,-0.3552,10.3
471,KOSDAQ,20101117,50574,270.0,0.54,601074,1363752,0.5353,11.3
472,KOSDAQ,20101118,51413,839.0,1.66,518070,1330060,1.6453,12.3
473,KOSDAQ,20101119,51704,291.0,0.57,564175,1489438,0.5644,13.3
474,KOSDAQ,20101122,51598,-106.0,-0.21,541295,1500025,-0.2052,16.3
475,KOSDAQ,20101123,51158,-440.0,-0.85,586616,1564866,-0.8564,17.3
476,KOSDAQ,20101124,50532,-626.0,-1.22,717465,1947695,-1.2312,18.3
477,KOSDAQ,20101125,50828,296.0,0.59,648619,1668926,0.5841,19.3
478,KOSDAQ,20101126,49356,-1472.0,-2.9,800692,1970632,-2.9388,20.3
479,KOSDAQ,20101129,49433,77.0,0.16,628095,1536494,0.1559,23.3
480,KOSDAQ,20101130,49839,406.0,0.82,697656,1561499,0.818,24.3
481,KOSDAQ,20101201,50248,409.0,0.82,678677,1416159,0.8173,25.3
482,KOSDAQ,20101202,50594,346.0,0.69,699076,1585700,0.6862,26.3
483,KOSDAQ,20101203,50213,-381.0,-0.75,663517,1536120,-0.7559,27.3
484,KOSDAQ,20101206,50254,41.0,0.08,574838,1302899,0.0816,0.8
485,KOSDAQ,20101207,50449,195.0,0.39,676630,1401717,0.3873,1.8
486,KOSDAQ,20101208,50280,-169.0,-0.33,698874,1462259,-0.3356,2.8
487,KOSDAQ,20101209,50645,365.0,0.73,627287,1347988,0.7233,3.8
488,KOSDAQ,20101210,50920,275.0,0.54,718912,1430860,0.5415,4.8
489,KOSDAQ,20101213,51341,421.0,0.83,685408,1538626,0.8234,7.8
490,KOSDAQ,20101214,51500,159.0,0.31,729210,1587255,0.3092,8.8
491,KOSDAQ,20101215,51469,-31.0,-0.06,625972,1534931,-0.0602,9.8
492,KOSDAQ,20101216,51171,-298.0,-0.58,622667,1646836,-0.5807,10.8
493,KOSDAQ,20101217,51074,-97.0,-0.19,573240,1471366,-0.1897,11.8
494,KOSDAQ,20101220,49795,-1279.0,-2.5,569736,1730106,-2.5361,14.8
495,KOSDAQ,20101221,50667,872.0,1.75,519038,1494487,1.736,15.8
496,KOSDAQ,20101222,50501,-166.0,-0.33,566616,1501905,-0.3282,16.8
497,KOSDAQ,20101223,50239,-262.0,-0.52,557193,1591659,-0.5202,17.8
498,KOSDAQ,20101224,49963,-276.0,-0.55,471427,1371114,-0.5509,18.8
499,KOSDAQ,20101227,49668,-295.0,-0.59,548528,1326609,-0.5922,21.8
500,KOSDAQ,20101228,49495,-173.0,-0.35,546788,1592460,-0.3489,22.8
501,KOSDAQ,20101229,50231,736.0,1.49,518296,1282204,1.4761,23.8
502,KOSDAQ,20101230,51069,838.0,1.67,617519,1839121,1.6545,24.8
503,KOSDAQ,20110103,51805,736.0,1.44,574144,1750940,1.4309,28.8
504,KOSDAQ,20110104,52135,330.0,0.64,719932,2297780,0.635,0.1
505,KOSDAQ,20110105,52381,246.0,0.47,634794,2279830,0.4707,1.1
506,KOSDAQ,20110106,52764,383.0,0.73,787474,3190258,0.7285,2.1
507,KOSDAQ,20110107,53084,320.0,0.61,648275,2395515,0.6046,3.1
508,KOSDAQ,20110110,53398,314.0,0.59,611595,2105109,0.5898,6.1
509,KOSDAQ,20110111,53367,-31.0,-0.06,735459,2496282,-0.0581,7.1
510,KOSDAQ,20110112,53543,176.0,0.33,802752,2515175,0.3292,8.1
511,KOSDAQ,20110113,53427,-116.0,-0.22,716399,2350329,-0.2169,9.1
512,KOSDAQ,20110114,53520,93.0,0.17,629942,2361302,0.1739,10.1
513,KOSDAQ,20110117,53301,-219.0,-0.41,622895,2087028,-0.41,13.1
514,KOSDAQ,20110118,52902,-399.0,-0.75,683345,2020009,-0.7514,14.1
515,KOSDAQ,20110119,53297,395.0,0.75,647842,2001685,0.7439,15.1
516,KOSDAQ,20110120,53336,39.0,0.07,681082,2051475,0.0731,16.1
517,KOSDAQ,20110121,52575,-761.0,-1.43,632332,2131538,-1.4371,17.1
518,KOSDAQ,20110124,52709,134.0,0.25,666060,2102261,0.2545,20.1
519,KOSDAQ,20110125,52296,-413.0,-0.78,762771,2247865,-0.7866,21.1
520,KOSDAQ,20110126,52471,175.0,0.33,588959,1890766,0.3341,22.1
521,KOSDAQ,20110127,52863,392.0,0.75,583093,1937148,0.7443,23.1
522,KOSDAQ,20110128,52746,-117.0,-0.22,607685,2192212,-0.2216,24.1
523,KOSDAQ,20110131,52138,-608.0,-1.15,507355,1945263,-1.1594,27.1
524,KOSDAQ,20110201,52450,312.0,0.6,530056,1822990,0.5966,28.1
525,KOSDAQ,20110207,53109,659.0,1.26,486915,1677521,1.2486,4.4
526,KOSDAQ,20110208,53147,38.0,0.07,575854,1967879,0.0715,5.4
527,KOSDAQ,20110209,52574,-573.0,-1.08,716951,2112926,-1.084,6.4
528,KOSDAQ,20110210,52270,-304.0,-0.58,717932,1953357,-0.5799,7.4
529,KOSDAQ,20110211,51773,-497.0,-0.95,817906,2223574,-0.9554,8.4
530,KOSDAQ,20110214,52035,262.0,0.51,644485,1942629,0.5048,11.4
531,KOSDAQ,20110215,52088,53.0,0.1,719047,2175251,0.1018,12.4
532,KOSDAQ,20110216,52008,-80.0,-0.15,866072,2615360,-0.1537,13.4
533,KOSDAQ,20110217,51108,-900.0,-1.73,852720,2453664,-1.7457,14.4
534,KOSDAQ,20110218,51855,747.0,1.46,690779,1847569,1.451,15.4
535,KOSDAQ,20110221,52059,204.0,0.39,657717,1939855,0.3926,18.4
536,KOSDAQ,20110222,51206,-853.0,-1.64,659488,1987321,-1.6521,19.4
537,KOSDAQ,20110223,50716,-490.0,-0.96,725648,2153478,-0.9615,20.4
538,KOSDAQ,20110224,50111,-605.0,-1.19,719708,2071812,-1.2001,21.4
539,KOSDAQ,20110225,50933,822.0,1.64,597607,1803306,1.627,22.4
540,KOSDAQ,20110228,50446,-487.0,-0.96,524197,1784320,-0.9608,25.4
541,KOSDAQ,20110302,50346,-100.0,-0.2,531149,1723225,-0.1984,27.4
542,KOSDAQ,20110303,51094,748.0,1.49,506907,1769090,1.4748,28.4
543,KOSDAQ,20110304,51879,785.0,1.54,581679,1938748,1.5247,29.4
544,KOSDAQ,20110307,51877,-2.0,0.0,515431,1683024,-0.0039,2.6
545,KOSDAQ,20110308,52499,622.0,1.2,578061,1844056,1.1919,3.6
546,KOSDAQ,20110309,52270,-229.0,-0.44,681518,2101572,-0.4372,4.6
547,KOSDAQ,20110310,52217,-53.0,-0.1,675994,2083424,-0.1014,5.6
548,KOSDAQ,20110311,51855,-362.0,-0.69,636872,1884552,-0.6957,6.6
549,KOSDAQ,20110314,50298,-1557.0,-3.0,737903,2317521,-3.0486,9.6
550,KOSDAQ,20110315,48944,-1354.0,-2.69,907733,2888249,-2.7289,10.6
551,KOSDAQ,20110316,49236,292.0,0.6,662019,2296142,0.5948,11.6
552,KOSDAQ,20110317,48781,-455.0,-0.92,543854,2117024,-0.9284,12.6
553,KOSDAQ,20110318,49479,698.0,1.43,546551,1897146,1.4207,13.6
554,KOSDAQ,20110321,50653,1174.0,2.37,607148,1844138,2.345,16.6
555,KOSDAQ,20110322,50780,127.0,0.25,738617,2088652,0.2504,17.6
556,KOSDAQ,20110323,51017,237.0,0.47,708900,2052889,0.4656,18.6
557,KOSDAQ,20110324,51370,353.0,0.69,580495,2086404,0.6895,19.6
558,KOSDAQ,20110325,51457,87.0,0.17,718127,2112784,0.1692,20.6
559,KOSDAQ,20110328,51274,-183.0,-0.36,591375,1975888,-0.3563,23.6
560,KOSDAQ,20110329,51419,145.0,0.28,612043,2140595,0.2824,24.6
561,KOSDAQ,20110330,52021,602.0,1.17,692973,2294196,1.164,25.6
562,KOSDAQ,20110331,52542,521.0,1.0,608693,2018490,0.9965,26.6
563,KOSDAQ,20110401,53206,664.0,1.26,644690,2250797,1.2558,27.6
564,KOSDAQ,20110404,53490,284.0,0.53,617291,1997312,0.5324,0.9
565,KOSDAQ,20110405,53766,276.0,0.52,645637,2153168,0.5147,1.9
566,KOSDAQ,20110406,53398,-368.0,-0.68,735417,2560181,-0.6868,2.9
567,KOSDAQ,20110407,53497,99.0,0.19,723801,2265519,0.1852,3.9
568,KOSDAQ,20110408,53420,-77.0,-0.14,657882,2274089,-0.144,4.9
569,KOSDAQ,20110411,53311,-109.0,-0.2,559939,2011778,-0.2043,7.9
570,KOSDAQ,20110412,52511,-800.0,-1.5,621934,2021344,-1.512,8.9
571,KOSDAQ,20110413,52870,359.0,0.68,499963,1802217,0.6813,9.9
572,KOSDAQ,20110414,53147,277.0,0.52,656215,1908586,0.5226,10.9
573,KOSDAQ,20110415,53458,311.0,0.59,614547,2116668,0.5835,11.9
574,KOSDAQ,20110418,52852,-606.0,-1.13,575866,2325526,-1.1401,14.9
575,KOSDAQ,20110419,52662,-190.0,-0.36,556007,2072680,-0.3601,15.9
576,KOSDAQ,20110420,53225,563.0,1.07,619424,2160635,1.0634,16.9
577,KOSDAQ,20110421,52958,-267.0,-0.5,603352,2287372,-0.5029,17.9
578,KOSDAQ,20110422,52526,-432.0,-0.82,565077,1940849,-0.8191,18.9
579,KOSDAQ,20110425,52860,334.0,0.64,477531,1671548,0.6339,21.9
580,KOSDAQ,20110426,52168,-692.0,-1.31,620782,2126714,-1.3178,22.9
581,KOSDAQ,20110427,51839,-329.0,-0.63,596343,2114971,-0.6327,23.9
582,KOSDAQ,20110428,51467,-372.0,-0.72,492477,1956029,-0.7202,24.9
583,KOSDAQ,20110429,51100,-367.0,-0.71,368307,1644901,-0.7156,25.9
584,KOSDAQ,20110502,51676,576.0,1.13,339834,1471550,1.1209,28.9
585,KOSDAQ,20110503,51251,-425.0,-0.82,368462,1472571,-0.8258,0.2
586,KOSDAQ,20110504,51053,-198.0,-0.39,313346,1271240,-0.3871,1.2
587,KOSDAQ,20110506,50642,-411.0,-0.81,320885,1205910,-0.8083,3.2
588,KOSDAQ,20110509,50437,-205.0,-0.4,285023,1129964,-0.4056,6.2
589,KOSDAQ,20110511,50518,81.0,0.16,381584,1317751,0.1605,8.2
590,KOSDAQ,20110512,50446,-72.0,-0.14,351337,1221556,-0.1426,9.2
591,KOSDAQ,20110513,50728,282.0,0.56,339155,1330713,0.5575,10.2
592,KOSDAQ,20110516,50607,-121.0,-0.24,317482,1080193,-0.2388,13.2
593,KOSDAQ,20110517,50172,-435.0,-0.86,381602,1239668,-0.8633,14.2
594,KOSDAQ,20110518,49894,-278.0,-0.55,384268,1329242,-0.5556,15.2
595,KOSDAQ,20110519,48703,-1191.0,-2.39,391375,1450031,-2.416,16.2
596,KOSDAQ,20110520,48624,-79.0,-0.16,327283,1329195,-0.1623,17.2
597,KOSDAQ,20110523,47294,-1330.0,-2.74,292520,1157361,-2.7734,20.2
598,KOSDAQ,20110524,47432,138.0,0.29,313408,1028747,0.2914,21.2
599,KOSDAQ,20110525,47123,-309.0,-0.65,355966,1158508,-0.6536,22.2
600,KOSDAQ,20110526,47996,873.0,1.85,371860,1247037,1.8356,23.2
601,KOSDAQ,20110527,48322,326.0,0.68,348183,1205270,0.6769,24.2
602,KOSDAQ,20110530,48052,-270.0,-0.56,299222,1035205,-0.5603,27.2
603,KOSDAQ,20110531,48454,402.0,0.84,353367,1253685,0.8331,28.2
604,KOSDAQ,20110601,48323,-131.0,-0.27,316547,1139999,-0.2707,29.2
605,KOSDAQ,20110602,47783,-540.0,-1.12,332558,1130337,-1.1238,0.6
606,KOSDAQ,20110603,47610,-173.0,-0.36,323813,1088569,-0.3627,1.6
607,KOSDAQ,20110607,47280,-330.0,-0.69,303791,1032646,-0.6955,5.6
608,KOSDAQ,20110608,46915,-365.0,-0.77,327604,1036777,-0.775,6.6
609,KOSDAQ,20110609,47347,432.0,0.92,318331,1003599,0.9166,7.6
610,KOSDAQ,20110610,46691,-656.0,-1.39,328343,1103876,-1.3952,8.6
611,KOSDAQ,20110613,45815,-876.0,-1.88,355679,1110678,-1.894,11.6
612,KOSDAQ,20110614,46229,414.0,0.9,353134,1071651,0.8996,12.6
613,KOSDAQ,20110615,46483,254.0,0.55,335674,1092876,0.5479,13.6
614,KOSDAQ,20110616,46054,-429.0,-0.92,300156,979751,-0.9272,14.6
615,KOSDAQ,20110617,45933,-121.0,-0.26,359098,1313983,-0.2631,15.6
616,KOSDAQ,20110620,45723,-210.0,-0.46,313946,1142377,-0.4582,18.6
617,KOSDAQ,20110621,45957,234.0,0.51,322879,1044386,0.5105,19.6
618,KOSDAQ,20110622,46377,420.0,0.91,371409,1211262,0.9097,20.6
619,KOSDAQ,20110623,46462,85.0,0.18,367253,1112765,0.1831,21.6
620,KOSDAQ,20110624,47366,904.0,1.95,374351,1478011,1.927,22.6
621,KOSDAQ,20110627,47543,177.0,0.37,346179,1467541,0.373,25.6
622,KOSDAQ,20110628,47465,-78.0,-0.16,422938,1752402,-0.1642,26.6
623,KOSDAQ,20110629,47657,192.0,0.4,376803,1483507,0.4037,27.6
624,KOSDAQ,20110630,47955,298.0,0.63,356207,1381652,0.6234,28.6
625,KOSDAQ,20110701,48411,456.0,0.95,375333,1459920,0.9464,0.1
626,KOSDAQ,20110704,48930,519.0,1.07,393123,1608631,1.0664,3.1
627,KOSDAQ,20110705,49237,307.0,0.63,391723,1623481,0.6255,4.1
628,KOSDAQ,20110706,49294,57.0,0.12,385089,1543215,0.1157,5.1
629,KOSDAQ,20110707,49552,258.0,0.52,410761,1705189,0.522,6.1
630,KOSDAQ,20110708,49682,130.0,0.26,404805,1856445,0.262,7.1
631,KOSDAQ,20110711,49837,155.0,0.31,410955,1743055,0.3115,10.1
632,KOSDAQ,20110712,49063,-774.0,-1.55,513406,2199559,-1.5652,11.1
633,KOSDAQ,20110713,49497,434.0,0.88,454584,1998517,0.8807,12.1
634,KOSDAQ,20110714,49718,221.0,0.45,369423,1580792,0.4455,13.1
635,KOSDAQ,20110715,50700,982.0,1.98,429203,1974983,1.9559,14.1
636,KOSDAQ,20110718,51793,1093.0,2.16,472486,2224647,2.1329,17.1
637,KOSDAQ,20110719,52448,655.0,1.26,526917,2632410,1.2567,18.1
638,KOSDAQ,20110720,52661,213.0,0.41,531593,2611971,0.4053,19.1
639,KOSDAQ,20110721,52454,-207.0,-0.39,486367,2262839,-0.3939,20.1
640,KOSDAQ,20110722,53124,670.0,1.28,479186,2253048,1.2692,21.1
641,KOSDAQ,20110725,52990,-134.0,-0.25,463783,2087176,-0.2526,24.1
642,KOSDAQ,20110726,53585,595.0,1.12,500768,2486364,1.1166,25.1
643,KOSDAQ,20110727,53812,227.0,0.42,507813,2610973,0.4227,26.1
644,KOSDAQ,20110728,53854,42.0,0.08,584471,2589911,0.078,27.1
645,KOSDAQ,20110729,53605,-249.0,-0.46,480787,2482772,-0.4634,28.1
646,KOSDAQ,20110801,54439,834.0,1.56,400073,1973321,1.5438,1.7
647,KOSDAQ,20110802,53806,-633.0,-1.16,502845,2376166,-1.1696,2.7
648,KOSDAQ,20110803,53191,-615.0,-1.14,422641,2304542,-1.1496,3.7
649,KOSDAQ,20110804,52207,-984.0,-1.85,482213,2559496,-1.8673,4.7
650,KOSDAQ,20110805,49555,-2652.0,-5.08,535834,2937660,-5.2133,5.7
651,KOSDAQ,20110808,46269,-3286.0,-6.63,600865,3144129,-6.8611,8.7
652,KOSDAQ,20110809,43288,-2981.0,-6.44,617935,2705890,-6.6597,9.7
653,KOSDAQ,20110810,45355,2067.0,4.77,520652,2436294,4.6645,10.7
654,KOSDAQ,20110811,46924,1569.0,3.46,537134,2540205,3.4009,11.7
655,KOSDAQ,20110812,47415,491.0,1.05,559434,2970724,1.0409,12.7
656,KOSDAQ,20110816,49623,2208.0,4.66,471447,2408252,4.5516,16.7
657,KOSDAQ,20110817,50644,1021.0,2.06,558205,3125728,2.0366,17.7
658,KOSDAQ,20110818,50780,136.0,0.27,663459,3514455,0.2682,18.7
659,KOSDAQ,20110819,47465,-3315.0,-6.53,661964,3444694,-6.751,19.7
660,KOSDAQ,20110822,46590,-875.0,-1.84,477623,2526522,-1.8607,22.7
661,KOSDAQ,20110823,47975,1385.0,2.97,528683,2556862,2.9294,23.7
662,KOSDAQ,20110824,47429,-546.0,-1.14,518000,2442004,-1.1446,24.7
663,KOSDAQ,20110825,47150,-279.0,-0.59,441003,2145295,-0.59,25.7
664,KOSDAQ,20110826,47331,181.0,0.38,436650,1802672,0.3831,26.7
665,KOSDAQ,20110829,48327,996.0,2.1,450038,1958461,2.0825,29.7
666,KOSDAQ,20110830,48849,522.0,1.08,546409,2428789,1.0743,1.4
667,KOSDAQ,20110831,49344,495.0,1.01,479579,2239371,1.0082,2.4
668,KOSDAQ,20110901,49022,-322.0,-0.65,606240,2610524,-0.6547,3.4
669,KOSDAQ,20110902,49447,425.0,0.87,606101,2411850,0.8632,4.4
670,KOSDAQ,20110905,48043,-1404.0,-2.84,595008,2139461,-2.8805,7.4
671,KOSDAQ,20110906,46535,-1508.0,-3.14,638440,2789973,-3.1892,8.4
672,KOSDAQ,20110907,47917,1382.0,2.97,421232,1909944,2.9266,9.4
673,KOSDAQ,20110908,47530,-387.0,-0.81,474340,2076609,-0.8109,10.4
674,KOSDAQ,20110909,47094,-436.0,-0.92,424568,1646902,-0.9215,11.4
675,KOSDAQ,20110914,45230,-1864.0,-3.96,402715,1730223,-4.0385,16.4
676,KOSDAQ,20110915,45495,265.0,0.59,478607,1840524,0.5842,17.4
677,KOSDAQ,20110916,46784,1289.0,2.83,477845,1958580,2.7939,18.4
678,KOSDAQ,20110919,46284,-500.0,-1.07,468553,2058283,-1.0745,21.4
679,KOSDAQ,20110920,47011,727.0,1.57,465937,2221310,1.5585,22.4
680,KOSDAQ,20110921,47751,740.0,1.57,484239,2508954,1.5618,23.4
681,KOSDAQ,20110922,47141,-610.0,-1.28,498696,2334598,-1.2857,24.4
682,KOSDAQ,20110923,44651,-2490.0,-5.28,547838,2391122,-5.4266,25.4
683,KOSDAQ,20110926,40955,-3696.0,-8.28,662619,2573300,-8.6403,28.4
684,KOSDAQ,20110927,43341,2386.0,5.83,541182,2067385,5.6625,0.0
685,KOSDAQ,20110928,43420,79.0,0.18,511963,2113167,0.1821,1.0
686,KOSDAQ,20110929,44326,906.0,2.09,482110,1945421,2.0651,2.0
687,KOSDAQ,20110930,44966,640.0,1.44,461316,1928466,1.4335,3.0
688,KOSDAQ,20111004,43613,-1353.0,-3.01,437725,1869894,-3.0551,7.0
689,KOSDAQ,20111005,42118,-1495.0,-3.43,472197,2056501,-3.488,8.0
690,KOSDAQ,20111006,43118,1000.0,2.37,492456,2093515,2.3465,9.0
691,KOSDAQ,20111007,44264,1146.0,2.66,486250,2089047,2.6231,10.0
692,KOSDAQ,20111010,45391,1127.0,2.55,499819,2171457,2.5142,13.0
693,KOSDAQ,20111011,45906,515.0,1.13,672493,2712391,1.1282,14.0
694,KOSDAQ,20111012,46765,859.0,1.87,606982,3034741,1.8539,15.0
695,KOSDAQ,20111013,47356,591.0,1.26,612162,2847248,1.2558,16.0
696,KOSDAQ,20111014,47389,33.0,0.07,549451,3318044,0.0697,17.0
697,KOSDAQ,20111017,48538,1149.0,2.42,588175,3096591,2.3957,20.0
698,KOSDAQ,20111018,48343,-195.0,-0.4,628830,3771337,-0.4026,21.0
699,KOSDAQ,20111019,48817,474.0,0.98,642433,3908706,0.9757,22.0
700,KOSDAQ,20111020,46998,-1819.0,-3.73,700489,3975826,-3.7974,23.0
701,KOSDAQ,20111021,48122,1124.0,2.39,532846,3450212,2.3634,24.0
702,KOSDAQ,20111024,49303,1181.0,2.45,563858,3468661,2.4245,27.0
703,KOSDAQ,20111025,49269,-34.0,-0.07,651924,3684359,-0.069,28.0
704,KOSDAQ,20111026,49751,482.0,0.98,527034,3231495,0.9735,29.0
705,KOSDAQ,20111027,49704,-47.0,-0.09,597600,3339658,-0.0945,0.7
706,KOSDAQ,20111028,49059,-645.0,-1.3,550902,3253779,-1.3062,1.7
707,KOSDAQ,20111031,49069,10.0,0.02,502054,2617266,0.0204,4.7
708,KOSDAQ,20111101,49236,167.0,0.34,505334,2731079,0.3398,5.7
709,KOSDAQ,20111102,49349,113.0,0.23,517944,2745721,0.2292,6.7
710,KOSDAQ,20111103,48791,-558.0,-1.13,483856,2504142,-1.1372,7.7
711,KOSDAQ,20111104,50280,1489.0,3.05,554896,2556114,3.0062,8.7
712,KOSDAQ,20111107,50977,697.0,1.39,533867,2756797,1.3767,11.7
713,KOSDAQ,20111108,50711,-266.0,-0.52,599397,3322656,-0.5232,12.7
714,KOSDAQ,20111109,50941,230.0,0.45,558340,3113461,0.4525,13.7
715,KOSDAQ,20111110,48877,-2064.0,-4.05,607285,3151235,-4.1361,14.7
716,KOSDAQ,20111111,50008,1131.0,2.31,570067,3094180,2.2876,15.7
717,KOSDAQ,20111114,51009,1001.0,2.0,555097,2853140,1.9819,18.7
718,KOSDAQ,20111115,50833,-176.0,-0.35,567669,2830131,-0.3456,19.7
719,KOSDAQ,20111116,49758,-1075.0,-2.11,588041,3265525,-2.1374,20.7
720,KOSDAQ,20111117,50654,896.0,1.8,572595,2647752,1.7847,21.7
721,KOSDAQ,20111118,50309,-345.0,-0.68,557144,2746249,-0.6834,22.7
722,KOSDAQ,20111121,49836,-473.0,-0.94,614045,2577449,-0.9446,25.7
723,KOSDAQ,20111122,50569,733.0,1.47,606802,2776118,1.4601,26.7
724,KOSDAQ,20111123,49049,-1520.0,-3.01,609418,3011062,-3.0519,27.7
725,KOSDAQ,20111124,48948,-101.0,-0.21,554796,2493303,-0.2061,28.7
726,KOSDAQ,20111125,47955,-993.0,-2.03,556734,2714077,-2.0495,0.2
727,KOSDAQ,20111128,48636,681.0,1.42,423520,2157468,1.4101,3.2
728,KOSDAQ,20111129,49273,637.0,1.31,499862,2309111,1.3012,4.2
729,KOSDAQ,20111130,49281,8.0,0.02,527863,2556122,0.0162,5.2
