,itemcode,date,close_val,change_val,change_rate,acc_quant,acc_amount,log_change_rate,lunage
510,KOSPI,20110112,209495,663.0,0.32,417505,7740652,0.317,8.1
511,KOSPI,20110113,208948,-547.0,-0.26,416336,9015356,-0.2614,9.1
512,KOSPI,20110114,210817,1869.0,0.89,412978,8376869,0.8905,10.1
513,KOSPI,20110117,209985,-832.0,-0.39,421461,7996267,-0.3954,13.1
514,KOSPI,20110118,209648,-337.0,-0.16,445833,7889395,-0.1606,14.1
515,KOSPI,20110119,211569,1921.0,0.92,419121,8553440,0.9121,15.1
516,KOSPI,20110120,210666,-903.0,-0.43,328818,6433938,-0.4277,16.1
517,KOSPI,20110121,206992,-3674.0,-1.74,387031,7367935,-1.7594,17.1
518,KOSPI,20110124,208216,1224.0,0.59,335083,6014519,0.5896,20.1
519,KOSPI,20110125,208667,451.0,0.22,396471,7244774,0.2164,21.1
520,KOSPI,20110126,211046,2379.0,1.14,360032,6093811,1.1336,22.1
521,KOSPI,20110127,211501,455.0,0.22,347311,7217437,0.2154,23.1
522,KOSPI,20110128,210787,-714.0,-0.34,347778,7712900,-0.3382,24.1
523,KOSPI,20110131,206973,-3814.0,-1.81,316931,7294379,-1.826,27.1
524,KOSPI,20110201,207203,230.0,0.11,287098,6124921,0.1111,28.1
525,KOSPI,20110207,208174,971.0,0.47,282184,6532112,0.4675,4.4
526,KOSPI,20110208,206970,-1204.0,-0.58,295895,7169002,-0.58,5.4
527,KOSPI,20110209,204558,-2412.0,-1.17,328215,6654531,-1.1722,6.4
528,KOSPI,20110210,200850,-3708.0,-1.81,305220,7067621,-1.8293,7.4
529,KOSPI,20110211,197719,-3131.0,-1.56,307855,6945683,-1.5712,8.4
530,KOSPI,20110214,201459,3740.0,1.89,276832,5723467,1.8739,11.4
531,KOSPI,20110215,201052,-407.0,-0.2,271218,5780718,-0.2022,12.4
532,KOSPI,20110216,198911,-2141.0,-1.06,293235,5629047,-1.0706,13.4
533,KOSPI,20110217,197722,-1189.0,-0.6,336900,6814827,-0.5995,14.4
534,KOSPI,20110218,201314,3592.0,1.82,488883,5821537,1.8004,15.4
535,KOSPI,20110221,200530,-784.0,-0.39,320724,5878316,-0.3902,18.4
536,KOSPI,20110222,196992,-3538.0,-1.76,342390,6144093,-1.7801,19.4
537,KOSPI,20110223,196163,-829.0,-0.42,305729,5681469,-0.4217,20.4
538,KOSPI,20110224,194988,-1175.0,-0.6,273855,5334962,-0.6008,21.4
539,KOSPI,20110225,196343,1355.0,0.69,302248,4935373,0.6925,22.4
540,KOSPI,20110228,193930,-2413.0,-1.23,256985,4584579,-1.2366,25.4
541,KOSPI,20110302,192824,-1106.0,-0.57,204768,4618948,-0.5719,27.4
542,KOSPI,20110303,197066,4242.0,2.2,277199,5128978,2.1761,28.4
543,KOSPI,20110304,200468,3402.0,1.73,330504,6044981,1.7116,29.4
544,KOSPI,20110307,198027,-2441.0,-1.22,252614,4675349,-1.2251,2.6
545,KOSPI,20110308,199632,1605.0,0.81,301272,5411750,0.8072,3.6
546,KOSPI,20110309,200147,515.0,0.26,311918,6511764,0.2576,4.6
547,KOSPI,20110310,198158,-1989.0,-0.99,284628,7166402,-0.9987,5.6
548,KOSPI,20110311,195554,-2604.0,-1.31,261290,5347135,-1.3228,6.6
549,KOSPI,20110314,197123,1569.0,0.8,384092,9464523,0.7991,9.6
550,KOSPI,20110315,192392,-4731.0,-2.4,400690,9755643,-2.4293,10.6
551,KOSPI,20110316,195797,3405.0,1.77,280655,6951314,1.7543,11.6
552,KOSPI,20110317,195903,106.0,0.05,301913,6846816,0.0541,12.6
553,KOSPI,20110318,198113,2210.0,1.13,287757,6794188,1.1218,13.6
554,KOSPI,20110321,200342,2229.0,1.13,288498,5609298,1.1188,16.6
555,KOSPI,20110322,201366,1024.0,0.51,301145,7409679,0.5098,17.6
556,KOSPI,20110323,201218,-148.0,-0.07,308810,7506407,-0.0735,18.6
557,KOSPI,20110324,203678,2460.0,1.22,290316,6558768,1.2151,19.6
558,KOSPI,20110325,205404,1726.0,0.85,305543,7028766,0.8438,20.6
559,KOSPI,20110328,205639,235.0,0.11,281756,6376712,0.1143,23.6
560,KOSPI,20110329,207213,1574.0,0.77,247400,6230440,0.7625,24.6
561,KOSPI,20110330,209138,1925.0,0.93,312693,8242809,0.9247,25.6
562,KOSPI,20110331,210670,1532.0,0.73,314104,8274572,0.7299,26.6
563,KOSPI,20110401,212101,1431.0,0.68,328216,7118453,0.677,27.6
564,KOSPI,20110404,211587,-514.0,-0.24,297573,7965416,-0.2426,0.9
565,KOSPI,20110405,213043,1456.0,0.69,323639,6631651,0.6858,1.9
566,KOSPI,20110406,212671,-372.0,-0.17,417258,8839342,-0.1748,2.9
567,KOSPI,20110407,212214,-457.0,-0.21,378283,7216107,-0.2151,3.9
568,KOSPI,20110408,212797,583.0,0.27,372535,8718224,0.2743,4.9
569,KOSPI,20110411,212239,-558.0,-0.26,312457,7303569,-0.2626,7.9
570,KOSPI,20110412,208940,-3299.0,-1.55,306508,6901987,-1.5666,8.9
571,KOSPI,20110413,212192,3252.0,1.56,344023,6831723,1.5444,9.9
572,KOSPI,20110414,214106,1914.0,0.9,364983,9382913,0.898,10.9
573,KOSPI,20110415,214050,-56.0,-0.03,346731,8126602,-0.0262,11.9
574,KOSPI,20110418,213772,-278.0,-0.13,353701,9455355,-0.13,14.9
575,KOSPI,20110419,212268,-1504.0,-0.7,368536,8877675,-0.706,15.9
576,KOSPI,20110420,216991,4723.0,2.23,368062,10098817,2.2006,16.9
577,KOSPI,20110421,219854,2863.0,1.32,404233,12260133,1.3108,17.9
578,KOSPI,20110422,219782,-72.0,-0.03,387724,9791328,-0.0328,18.9
579,KOSPI,20110425,221600,1818.0,0.83,349456,8041825,0.8238,21.9
580,KOSPI,20110426,220630,-970.0,-0.44,433861,11356795,-0.4387,22.9
581,KOSPI,20110427,220670,40.0,0.02,418525,13134364,0.0181,23.9
582,KOSPI,20110428,220835,165.0,0.07,350938,10391653,0.0747,24.9
583,KOSPI,20110429,219236,-1599.0,-0.72,359887,11256807,-0.7267,25.9
584,KOSPI,20110502,222896,3660.0,1.67,298601,8315835,1.6557,28.9
585,KOSPI,20110503,220073,-2823.0,-1.27,371613,8442297,-1.2746,0.2
586,KOSPI,20110504,218064,-2009.0,-0.91,388715,8259706,-0.9171,1.2
587,KOSPI,20110506,214745,-3319.0,-1.52,340479,8475229,-1.5337,3.2
588,KOSPI,20110509,213917,-828.0,-0.39,250382,5768868,-0.3863,6.2
589,KOSPI,20110511,216663,2746.0,1.28,374043,7038607,1.2755,8.2
590,KOSPI,20110512,212265,-4398.0,-2.03,377609,7473717,-2.0508,9.2
591,KOSPI,20110513,212008,-257.0,-0.12,389933,8539297,-0.1211,10.2
592,KOSPI,20110516,210418,-1590.0,-0.75,269483,6154329,-0.7528,13.2
593,KOSPI,20110517,210241,-177.0,-0.08,296774,5736270,-0.0842,14.2
594,KOSPI,20110518,213578,3337.0,1.59,255798,7102533,1.5748,15.2
595,KOSPI,20110519,209551,-4027.0,-1.89,278726,7779617,-1.9035,16.2
596,KOSPI,20110520,211150,1599.0,0.76,280007,6096860,0.7602,17.2
597,KOSPI,20110523,205571,-5579.0,-2.64,289835,6239214,-2.6777,20.2
598,KOSPI,20110524,206176,605.0,0.29,261949,6012138,0.2939,21.2
599,KOSPI,20110525,203587,-2589.0,-1.26,341865,6846717,-1.2637,22.2
600,KOSPI,20110526,209191,5604.0,2.75,291817,7118021,2.7154,23.2
601,KOSPI,20110527,210024,833.0,0.4,267443,7004530,0.3974,24.2
602,KOSPI,20110530,209379,-645.0,-0.31,210483,5657516,-0.3076,27.2
603,KOSPI,20110531,214247,4868.0,2.32,295585,9141954,2.2984,28.2
604,KOSPI,20110601,214134,-113.0,-0.05,290842,8019426,-0.0528,29.2
605,KOSPI,20110602,211420,-2714.0,-1.27,245936,7190534,-1.2755,0.6
606,KOSPI,20110603,211347,-73.0,-0.03,260954,6748357,-0.0345,1.6
607,KOSPI,20110607,209971,-1376.0,-0.65,243821,6092803,-0.6532,5.6
608,KOSPI,20110608,208335,-1636.0,-0.78,277427,6515938,-0.7822,6.6
609,KOSPI,20110609,207142,-1193.0,-0.57,280367,7238986,-0.5743,7.6
610,KOSPI,20110610,204667,-2475.0,-1.19,262607,7068625,-1.202,8.6
611,KOSPI,20110613,204874,207.0,0.1,215075,5509575,0.1011,11.6
612,KOSPI,20110614,207683,2809.0,1.37,207017,6118913,1.3618,12.6
613,KOSPI,20110615,208653,970.0,0.47,223929,5978368,0.466,13.6
614,KOSPI,20110616,204663,-3990.0,-1.91,231088,5759177,-1.9308,14.6
615,KOSPI,20110617,203193,-1470.0,-0.72,277893,8014429,-0.7208,15.6
616,KOSPI,20110620,201965,-1228.0,-0.6,226426,6312403,-0.6062,18.6
617,KOSPI,20110621,204817,2852.0,1.41,275012,6742476,1.4022,19.6
618,KOSPI,20110622,206390,1573.0,0.77,260204,6259099,0.7651,20.6
619,KOSPI,20110623,205586,-804.0,-0.39,255476,5341953,-0.3903,21.6
620,KOSPI,20110624,209081,3495.0,1.7,291200,8032695,1.6857,22.6
621,KOSPI,20110627,207029,-2052.0,-0.98,243815,4886186,-0.9863,25.6
622,KOSPI,20110628,206291,-738.0,-0.36,300819,5754013,-0.3571,26.6
623,KOSPI,20110629,209442,3151.0,1.53,253011,5847672,1.5159,27.6
624,KOSPI,20110630,210069,627.0,0.3,254001,6356230,0.2989,28.6
625,KOSPI,20110701,212574,2505.0,1.19,270725,6741485,1.1854,0.1
626,KOSPI,20110704,214530,1956.0,0.92,288486,6677492,0.9159,3.1
627,KOSPI,20110705,216175,1645.0,0.77,281268,6307390,0.7639,4.1
628,KOSPI,20110706,217119,944.0,0.44,271407,7148121,0.4357,5.1
629,KOSPI,20110707,218059,940.0,0.43,351736,8116930,0.432,6.1
630,KOSPI,20110708,218035,-24.0,-0.01,277145,7145224,-0.011,7.1
631,KOSPI,20110711,215716,-2319.0,-1.06,237820,5509195,-1.0693,10.1
632,KOSPI,20110712,210973,-4743.0,-2.2,282973,6083272,-2.2233,11.1
633,KOSPI,20110713,212964,1991.0,0.94,302758,6404878,0.9393,12.1
634,KOSPI,20110714,213007,43.0,0.02,301008,7456373,0.0202,13.1
635,KOSPI,20110715,214520,1513.0,0.71,267783,6010436,0.7078,14.1
636,KOSPI,20110718,213048,-1472.0,-0.69,324765,5997310,-0.6885,17.1
637,KOSPI,20110719,213021,-27.0,-0.01,299993,6047844,-0.0127,18.1
638,KOSPI,20110720,215495,2474.0,1.16,369214,8238808,1.1547,19.1
639,KOSPI,20110721,214504,-991.0,-0.46,358621,7239500,-0.4609,20.1
640,KOSPI,20110722,217123,2619.0,1.22,407541,7227727,1.2136,21.1
641,KOSPI,20110725,215048,-2075.0,-0.96,338061,5813272,-0.9603,24.1
642,KOSPI,20110726,216870,1822.0,0.85,315600,6475124,0.8437,25.1
643,KOSPI,20110727,217431,561.0,0.26,293581,6231943,0.2583,26.1
644,KOSPI,20110728,215585,-1846.0,-0.85,294775,5769881,-0.8526,27.1
645,KOSPI,20110729,213321,-2264.0,-1.05,325393,5938296,-1.0557,28.1
646,KOSPI,20110801,217231,3910.0,1.83,259232,6317674,1.8163,1.7
647,KOSPI,20110802,212127,-5104.0,-2.35,346920,7619768,-2.3776,2.7
648,KOSPI,20110803,206626,-5501.0,-2.59,424387,7952526,-2.6275,3.7
649,KOSPI,20110804,201847,-4779.0,-2.31,348353,7536451,-2.34,4.7
650,KOSPI,20110805,194375,-7472.0,-3.7,475886,10290748,-3.7721,5.7
651,KOSPI,20110808,186945,-7430.0,-3.82,564823,10682210,-3.8975,8.7
652,KOSPI,20110809,180135,-6810.0,-3.64,677495,13336429,-3.7108,9.7
653,KOSPI,20110810,180624,489.0,0.27,481397,11076344,0.2711,10.7
654,KOSPI,20110811,181744,1120.0,0.62,433850,8741426,0.6182,11.7
655,KOSPI,20110812,179331,-2413.0,-1.33,461479,8814008,-1.3366,12.7
656,KOSPI,20110816,187987,8656.0,4.83,413348,6924290,4.714,16.7
657,KOSPI,20110817,189267,1280.0,0.68,423145,6262956,0.6786,17.7
658,KOSPI,20110818,186058,-3209.0,-1.7,496594,8361609,-1.71,18.7
659,KOSPI,20110819,174488,-11570.0,-6.22,498301,9391152,-6.4202,19.7
660,KOSPI,20110822,171070,-3418.0,-1.96,406757,7070421,-1.9783,22.7
661,KOSPI,20110823,177668,6598.0,3.86,423510,7999219,3.7844,23.7
662,KOSPI,20110824,175478,-2190.0,-1.23,408031,7697110,-1.2403,24.7
663,KOSPI,20110825,176458,980.0,0.56,391245,5918910,0.5569,25.7
664,KOSPI,20110826,177895,1437.0,0.81,306233,4858164,0.8111,26.7
665,KOSPI,20110829,182950,5055.0,2.84,330471,6403330,2.8019,29.7
666,KOSPI,20110830,184382,1432.0,0.78,481592,6363152,0.7797,1.4
667,KOSPI,20110831,188011,3629.0,1.97,398922,5904813,1.9491,2.4
668,KOSPI,20110901,188070,59.0,0.03,495329,8609674,0.0314,3.4
669,KOSPI,20110902,186775,-1295.0,-0.69,437444,5421705,-0.691,4.4
670,KOSPI,20110905,178583,-8192.0,-4.39,410128,5827516,-4.4851,7.4
671,KOSPI,20110906,176671,-1912.0,-1.07,496755,6479677,-1.0764,8.4
672,KOSPI,20110907,183346,6675.0,3.78,412399,6058279,3.7086,9.4
673,KOSPI,20110908,184664,1318.0,0.72,412165,6921215,0.7163,10.4
674,KOSPI,20110909,181293,-3371.0,-1.83,328092,5450254,-1.8423,11.4
675,KOSPI,20110914,174916,-6377.0,-3.52,335041,5781345,-3.5809,16.4
676,KOSPI,20110915,177408,2492.0,1.42,387026,6225604,1.4146,17.4
677,KOSPI,20110916,184010,6602.0,3.72,423993,7510863,3.6538,18.4
678,KOSPI,20110919,182094,-1916.0,-1.04,331500,4916366,-1.0467,21.4
679,KOSPI,20110920,183797,1703.0,0.94,317144,5461918,0.9309,22.4
680,KOSPI,20110921,185428,1631.0,0.89,293377,5877761,0.8835,23.4
681,KOSPI,20110922,180055,-5373.0,-2.9,291142,5705571,-2.9404,24.4
682,KOSPI,20110923,169744,-10311.0,-5.73,407148,7442827,-5.8971,25.4
683,KOSPI,20110926,165271,-4473.0,-2.64,419143,7283338,-2.6705,28.4
684,KOSPI,20110927,173571,8300.0,5.02,334476,6098523,4.9,0.0
685,KOSPI,20110928,172309,-1262.0,-0.73,339547,6248654,-0.7297,1.0
686,KOSPI,20110929,176929,4620.0,2.68,369425,6594996,2.6459,2.0
687,KOSPI,20110930,176965,36.0,0.02,322160,6149813,0.0203,3.0
688,KOSPI,20111004,170619,-6346.0,-3.59,296709,6599426,-3.6519,7.0
689,KOSPI,20111005,166652,-3967.0,-2.33,330973,7560971,-2.3525,8.0
690,KOSPI,20111006,171032,4380.0,2.63,347674,7770663,2.5943,9.0
691,KOSPI,20111007,175977,4945.0,2.89,329710,7442564,2.8503,10.0
692,KOSPI,20111010,176644,667.0,0.38,271702,4968059,0.3783,13.0
693,KOSPI,20111011,179502,2858.0,1.62,394217,7030870,1.605,14.0
694,KOSPI,20111012,180950,1448.0,0.81,346648,5591456,0.8034,15.0
695,KOSPI,20111013,182310,1360.0,0.75,425444,6529655,0.7488,16.0
696,KOSPI,20111014,183540,1230.0,0.67,344596,4990769,0.6724,17.0
697,KOSPI,20111017,186518,2978.0,1.62,363287,5842287,1.6095,20.0
698,KOSPI,20111018,183890,-2628.0,-1.41,313747,5659423,-1.419,21.0
699,KOSPI,20111019,185592,1702.0,0.93,336112,5695649,0.9213,22.0
700,KOSPI,20111020,180509,-5083.0,-2.74,341616,6680274,-2.777,23.0
701,KOSPI,20111021,183838,3329.0,1.84,350266,6355680,1.8274,24.0
702,KOSPI,20111024,189832,5994.0,3.26,369269,6664124,3.2085,27.0
703,KOSPI,20111025,188865,-967.0,-0.51,348599,5969582,-0.5107,28.0
704,KOSPI,20111026,189431,566.0,0.3,379027,5489842,0.2992,29.0
705,KOSPI,20111027,192204,2773.0,1.46,410379,7817092,1.4532,0.7
706,KOSPI,20111028,192948,744.0,0.39,504187,10022898,0.3863,1.7
707,KOSPI,20111031,190903,-2045.0,-1.06,387011,6255819,-1.0655,4.7
708,KOSPI,20111101,190963,60.0,0.03,348709,6196173,0.0314,5.7
709,KOSPI,20111102,189801,-1162.0,-0.61,383783,6639959,-0.6104,6.7
710,KOSPI,20111103,186996,-2805.0,-1.48,427533,6206253,-1.4889,7.7
711,KOSPI,20111104,192841,5845.0,3.13,461468,7089736,3.0779,8.7
712,KOSPI,20111107,191910,-931.0,-0.48,342958,5071524,-0.484,11.7
713,KOSPI,20111108,190314,-1596.0,-0.83,398620,5156384,-0.8351,12.7
714,KOSPI,20111109,190753,439.0,0.23,414346,5474561,0.2304,13.7
715,KOSPI,20111110,181325,-9428.0,-4.94,391746,7677643,-5.0688,14.7
716,KOSPI,20111111,186345,5020.0,2.77,291710,5147866,2.7309,15.7
717,KOSPI,20111114,190281,3936.0,2.11,323066,5185948,2.0902,18.7
718,KOSPI,20111115,188612,-1669.0,-0.88,355841,4738345,-0.881,19.7
719,KOSPI,20111116,185607,-3005.0,-1.59,402001,5579052,-1.606,20.7
720,KOSPI,20111117,187667,2060.0,1.11,348733,4666947,1.1038,21.7
721,KOSPI,20111118,183917,-3750.0,-2.0,327940,4712681,-2.0185,22.7
722,KOSPI,20111121,182003,-1914.0,-1.04,296574,3925704,-1.0461,25.7
723,KOSPI,20111122,182628,625.0,0.34,261447,3818063,0.3428,26.7
724,KOSPI,20111123,178310,-4318.0,-2.36,406817,4592353,-2.3928,27.7
725,KOSPI,20111124,179506,1196.0,0.67,275641,4080949,0.6685,28.7
726,KOSPI,20111125,177640,-1866.0,-1.04,301196,4158716,-1.045,0.2
727,KOSPI,20111128,181528,3888.0,2.19,272246,4195427,2.1651,3.2
728,KOSPI,20111129,185652,4124.0,2.27,324289,6119167,2.2464,4.2
729,KOSPI,20111130,184751,-901.0,-0.49,327558,5994526,-0.4865,5.2
730,KOSPI,20111201,191618,6867.0,3.72,495785,9232409,3.6495,6.2
731,KOSPI,20111202,191604,-14.0,-0.01,380509,5303675,-0.0073,7.2
732,KOSPI,20111205,192290,686.0,0.36,325509,4094778,0.3574,10.2
733,KOSPI,20111206,190282,-2008.0,-1.04,379676,4562619,-1.0497,11.2
734,KOSPI,20111207,191942,1660.0,0.87,396686,5691433,0.8686,12.2
735,KOSPI,20111208,191239,-703.0,-0.37,420434,5849587,-0.3669,13.2
736,KOSPI,20111209,187475,-3764.0,-1.97,367333,5025076,-1.9878,14.2
737,KOSPI,20111212,189976,2501.0,1.33,405097,5303702,1.3252,17.2
738,KOSPI,20111213,186406,-3570.0,-1.88,444585,5210178,-1.8971,18.2
739,KOSPI,20111214,185775,-631.0,-0.34,397193,4355636,-0.3391,19.2
740,KOSPI,20111215,181911,-3864.0,-2.08,403326,5319597,-2.1019,20.2
741,KOSPI,20111216,183996,2085.0,1.15,484186,4292758,1.1396,21.2
742,KOSPI,20111219,177693,-6303.0,-3.43,676680,6581501,-3.4857,24.2
743,KOSPI,20111220,179306,1613.0,0.91,385665,3913314,0.9037,25.2
744,KOSPI,20111221,184841,5535.0,3.09,509547,4887915,3.0402,26.2
745,KOSPI,20111222,184749,-92.0,-0.05,400464,3071394,-0.0498,27.2
746,KOSPI,20111223,186722,1973.0,1.07,458481,4209943,1.0623,28.2
747,KOSPI,20111226,185670,-1052.0,-0.56,425108,2972128,-0.565,1.7
748,KOSPI,20111227,184202,-1468.0,-0.79,521434,4182552,-0.7938,2.7
749,KOSPI,20111228,182512,-1690.0,-0.92,374549,3260370,-0.9217,3.7
750,KOSPI,20111229,182574,62.0,0.03,335707,3365860,0.034,4.7
751,KOSPI,20120102,182637,63.0,0.03,318982,3231265,0.0345,8.7
752,KOSPI,20120103,187541,4904.0,2.69,438483,4785291,2.6497,9.7
753,KOSPI,20120104,186622,-919.0,-0.49,488419,4655044,-0.4912,10.7
754,KOSPI,20120105,186374,-248.0,-0.13,528824,4793705,-0.133,11.7
755,KOSPI,20120106,184314,-2060.0,-1.11,466882,4356678,-1.1115,12.7
756,KOSPI,20120109,182649,-1665.0,-0.9,388572,4134305,-0.9075,15.7
757,KOSPI,20120110,185322,2673.0,1.46,383089,4772192,1.4529,16.7
758,KOSPI,20120111,184555,-767.0,-0.41,442470,4762020,-0.4147,17.7
759,KOSPI,20120112,186457,1902.0,1.03,471019,5309593,1.0253,18.7
760,KOSPI,20120113,187568,1111.0,0.6,465975,5170645,0.5941,19.7
761,KOSPI,20120116,185927,-1641.0,-0.87,383100,3864750,-0.8787,22.7
762,KOSPI,20120117,189274,3347.0,1.8,426546,5873748,1.7842,23.7
763,KOSPI,20120118,189239,-35.0,-0.02,422588,5952350,-0.0185,24.7
764,KOSPI,20120119,191497,2258.0,1.19,368905,6345480,1.1861,25.7
765,KOSPI,20120120,194989,3492.0,1.82,397904,7239003,1.8071,26.7
766,KOSPI,20120125,195223,234.0,0.12,371819,6064992,0.1199,2.2
767,KOSPI,20120126,195718,495.0,0.25,403186,5458618,0.2532,3.2
768,KOSPI,20120127,196483,765.0,0.39,443126,6022669,0.3901,4.2
769,KOSPI,20120130,194055,-2428.0,-1.24,407617,6327041,-1.2434,7.2
770,KOSPI,20120131,195579,1524.0,0.79,464111,6584883,0.7823,8.2
771,KOSPI,20120201,195924,345.0,0.18,494655,7036627,0.1762,9.2
772,KOSPI,20120202,198430,2506.0,1.28,628953,8594563,1.271,10.2
773,KOSPI,20120203,197234,-1196.0,-0.6,530954,7418238,-0.6046,11.2
774,KOSPI,20120206,197313,79.0,0.04,517914,7225740,0.04,14.2
775,KOSPI,20120207,198159,846.0,0.43,533879,6501793,0.4278,15.2
776,KOSPI,20120208,200373,2214.0,1.12,582088,7379314,1.1111,16.2
777,KOSPI,20120209,201462,1089.0,0.54,551411,7865691,0.542,17.2
778,KOSPI,20120210,199371,-2091.0,-1.04,689915,7499417,-1.0433,18.2
779,KOSPI,20120213,200574,1203.0,0.6,448349,5676017,0.6016,21.2
780,KOSPI,20120214,200264,-310.0,-0.15,500085,6216305,-0.1547,22.2
781,KOSPI,20120215,202532,2268.0,1.13,675963,7604871,1.1261,23.2
782,KOSPI,20120216,199745,-2787.0,-1.38,690390,6768121,-1.3856,24.2
783,KOSPI,20120217,202347,2602.0,1.3,724644,7387348,1.2942,25.2
784,KOSPI,20120220,202490,143.0,0.07,723783,5954187,0.0706,28.2
785,KOSPI,20120221,202424,-66.0,-0.03,701906,5551942,-0.0326,29.2
786,KOSPI,20120222,202865,441.0,0.22,874898,6104277,0.2176,0.6
787,KOSPI,20120223,200780,-2085.0,-1.03,679397,6270656,-1.0331,1.6
788,KOSPI,20120224,201989,1209.0,0.6,709449,5630632,0.6003,2.6
789,KOSPI,20120227,199116,-2873.0,-1.42,629045,5479357,-1.4326,5.6
790,KOSPI,20120228,200369,1253.0,0.63,599312,6255899,0.6273,6.6
791,KOSPI,20120229,203025,2656.0,1.33,554932,6708784,1.3168,7.6
792,KOSPI,20120302,203463,438.0,0.22,476623,5761444,0.2155,9.6
793,KOSPI,20120305,201606,-1857.0,-0.91,542267,5058292,-0.9169,12.6
794,KOSPI,20120306,200036,-1570.0,-0.78,549184,5234313,-0.7818,13.6
795,KOSPI,20120307,198215,-1821.0,-0.91,506010,4908154,-0.9145,14.6
796,KOSPI,20120308,200076,1861.0,0.94,450439,6243126,0.9345,15.6
797,KOSPI,20120309,201830,1754.0,0.88,407404,5296148,0.8728,16.6
798,KOSPI,20120312,200250,-1580.0,-0.78,369720,4733609,-0.7859,19.6
799,KOSPI,20120313,202504,2254.0,1.13,443360,5582396,1.1193,20.6
800,KOSPI,20120314,204508,2004.0,0.99,534813,6310496,0.9847,21.6
801,KOSPI,20120315,204376,-132.0,-0.06,470866,5912970,-0.0646,22.6
802,KOSPI,20120316,203444,-932.0,-0.46,441029,5093085,-0.4571,23.6
803,KOSPI,20120319,204700,1256.0,0.62,545600,4866743,0.6155,26.6
804,KOSPI,20120320,204215,-485.0,-0.24,535437,5331966,-0.2372,27.6
805,KOSPI,20120321,202723,-1492.0,-0.73,511340,5083846,-0.7333,28.6
806,KOSPI,20120322,202612,-111.0,-0.05,535735,5194740,-0.0548,29.6
807,KOSPI,20120323,202683,71.0,0.04,501021,4763755,0.035,0.9
808,KOSPI,20120326,201919,-764.0,-0.38,431293,4512679,-0.3777,3.9
809,KOSPI,20120327,203976,2057.0,1.02,599121,5076394,1.0136,4.9
810,KOSPI,20120328,203174,-802.0,-0.39,526414,4994050,-0.394,5.9
811,KOSPI,20120329,201441,-1733.0,-0.85,445611,4906232,-0.8566,6.9
812,KOSPI,20120330,201404,-37.0,-0.02,445203,5247702,-0.0184,7.9
813,KOSPI,20120402,202929,1525.0,0.76,405802,4280405,0.7543,10.9
814,KOSPI,20120403,204928,1999.0,0.99,587553,5986222,0.9803,11.9
815,KOSPI,20120404,201861,-3067.0,-1.5,607177,5766833,-1.5079,12.9
816,KOSPI,20120405,202877,1016.0,0.5,541828,5642717,0.5021,13.9
817,KOSPI,20120406,202903,26.0,0.01,529233,4391276,0.0128,14.9
818,KOSPI,20120409,199708,-3195.0,-1.57,462475,4275840,-1.5872,17.9
819,KOSPI,20120410,199441,-267.0,-0.13,536172,4826007,-0.1338,18.9
820,KOSPI,20120412,198663,-778.0,-0.39,387132,4921483,-0.3909,20.9
821,KOSPI,20120413,200891,2228.0,1.12,488834,5082726,1.1153,21.9
822,KOSPI,20120416,199263,-1628.0,-0.81,447291,3846819,-0.8137,24.9
823,KOSPI,20120417,198530,-733.0,-0.37,441215,3931365,-0.3685,25.9
824,KOSPI,20120418,200453,1923.0,0.97,378419,4566362,0.964,26.9
825,KOSPI,20120419,199986,-467.0,-0.23,406776,4030917,-0.2332,27.9
826,KOSPI,20120420,197465,-2521.0,-1.26,511708,4750644,-1.2686,28.9
827,KOSPI,20120423,197263,-202.0,-0.1,578388,3520554,-0.1023,2.2
828,KOSPI,20120424,196342,-921.0,-0.47,624583,4983570,-0.468,3.2
829,KOSPI,20120425,196198,-144.0,-0.07,674156,4941163,-0.0734,4.2
830,KOSPI,20120426,196404,206.0,0.1,599192,5268794,0.1049,5.2
831,KOSPI,20120427,197535,1131.0,0.58,474099,5284923,0.5742,6.2
832,KOSPI,20120430,198199,664.0,0.34,828566,6235246,0.3356,9.2
833,KOSPI,20120502,199907,1708.0,0.86,643613,6227639,0.8581,11.2
834,KOSPI,20120503,199511,-396.0,-0.2,676521,4572074,-0.1983,12.2
835,KOSPI,20120504,198915,-596.0,-0.3,601911,4828699,-0.2992,13.2
836,KOSPI,20120507,195644,-3271.0,-1.64,528564,4703551,-1.6581,16.2
837,KOSPI,20120508,196701,1057.0,0.54,486227,4107902,0.5388,17.2
838,KOSPI,20120509,195029,-1672.0,-0.85,462645,4893642,-0.8537,18.2
839,KOSPI,20120510,194493,-536.0,-0.27,418439,4379618,-0.2752,19.2
840,KOSPI,20120511,191713,-2780.0,-1.43,529990,4334830,-1.4397,20.2
841,KOSPI,20120514,191373,-340.0,-0.18,391974,3964754,-0.1775,23.2
842,KOSPI,20120515,189896,-1477.0,-0.77,516768,5114692,-0.7748,24.2
843,KOSPI,20120516,184053,-5843.0,-3.08,419869,5468681,-3.1253,25.2
844,KOSPI,20120517,184524,471.0,0.26,435950,5589086,0.2556,26.2
845,KOSPI,20120518,178246,-6278.0,-3.4,539564,5654878,-3.4615,27.2
846,KOSPI,20120521,179913,1667.0,0.94,408565,4214282,0.9309,0.5
847,KOSPI,20120522,182869,2956.0,1.64,418659,4799589,1.6297,1.5
848,KOSPI,20120523,180862,-2007.0,-1.1,440968,4149950,-1.1036,2.5
